tweet_text,cleaned_text,brand,sentiment,brand_sentiment,text_length
RT @mention google to launch a social network at #sxsw today?,google launch social network sxsw today,Other,Neutral,Other_Neutral,39
"RT @mention Google to launch a social network, Circles, at #SxSW - {link} - Who's excited?",google launch social network circle sxsw link who excited,Other,Neutral,Other_Neutral,57
RT @mention Google to Launch Major New Social Network Called #Circles - {link} &gt; Update: No preview planned at #SXSW,google launch major new social network called circle link update preview planned sxsw,Other,Neutral,Other_Neutral,85
RT @mention Google to Launch Major New Social Network Called Circles {link} #sxsw / cc @mention @mention,google launch major new social network called circle link sxsw,Google,Positive,Google_Positive,62
"RT @mention Google to Launch Major New Social Network Called Circles, {link} #sxsw - Brazil's orkut users have been waiting.",google launch major new social network called circle link sxsw brazil orkut user waiting,Other,Neutral,Other_Neutral,88
"RT @mention Google to Launch Major New Social Network Called Circles, {link} #sxsw #nptech",google launch major new social network called circle link sxsw nptech,Other,Neutral,Other_Neutral,69
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today  at #SXSW {link}",google launch major new social network called circle possibly today sxsw link,Google,Positive,Google_Positive,77
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today - {link} #sxsw",google launch major new social network called circle possibly today link sxsw,Other,Neutral,Other_Neutral,77
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today ({link} #sxswi #SXSW &gt; sounds fabulous!",google launch major new social network called circle possibly today link sxswi sxsw sound fabulous,Google,Positive,Google_Positive,98
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today ({link} #sxswi #SXSW via @mention",google launch major new social network called circle possibly today link sxswi sxsw via,Other,Neutral,Other_Neutral,87
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today (Updated - not today, not at #SXSW) {link} via @mention",google launch major new social network called circle possibly today updated today sxsw link via,Other,Neutral,Other_Neutral,95
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today (Updated) at #SXSW {link}",google launch major new social network called circle possibly today updated sxsw link,Other,Neutral,Other_Neutral,85
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link}  #sxsw",google launch major new social network called circle possibly today link sxsw,Other,Neutral,Other_Neutral,77
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",google launch major new social network called circle possibly today link sxsw,Other,Neutral,Other_Neutral,77
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #SXSW",google launch major new social network called circle possibly today link sxsw,Other,Neutral,Other_Neutral,77
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw

Buzz 2.0?  Lol",google launch major new social network called circle possibly today link sxsw buzz lol,Other,Neutral,Other_Neutral,86
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw (via @mention",google launch major new social network called circle possibly today link sxsw via,Other,Neutral,Other_Neutral,81
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw (via @mention #pcbuzz",google launch major new social network called circle possibly today link sxsw via pcbuzz,Other,Neutral,Other_Neutral,88
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw {link}",google launch major new social network called circle possibly today link sxsw link,Other,Neutral,Other_Neutral,82
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw @mention",google launch major new social network called circle possibly today link sxsw,Other,Neutral,Other_Neutral,77
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw @mention #SocialMedia",google launch major new social network called circle possibly today link sxsw socialmedia,Other,Neutral,Other_Neutral,89
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw // :O",google launch major new social network called circle possibly today link sxsw,Other,Neutral,Other_Neutral,77
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw #sxswi",google launch major new social network called circle possibly today link sxsw sxswi,Other,Neutral,Other_Neutral,83
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw via @mention",google launch major new social network called circle possibly today link sxsw via,Other,Neutral,Other_Neutral,81
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw via @mention @mention",google launch major new social network called circle possibly today link sxsw via,Other,Neutral,Other_Neutral,81
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw�۝",google launch major new social network called circle possibly today link sxsw۝,Other,Neutral,Other_Neutral,78
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw�۝ &gt;&gt; Should be good",google launch major new social network called circle possibly today link sxsw۝ gtgt good,Google,Positive,Google_Positive,88
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} rt @mention #sxsw",google launch major new social network called circle possibly today link sxsw,Other,Neutral,Other_Neutral,77
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} via @mention @mention #SxSW #w2p",google launch major new social network called circle possibly today link via sxsw,Other,Neutral,Other_Neutral,81
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today @mention #SXSW {link} #privacy ?",google launch major new social network called circle possibly today sxsw link privacy,Other,Neutral,Other_Neutral,85
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today @mention #SXSW {link} via @mention",google launch major new social network called circle possibly today sxsw link via,Other,Positive,Other_Positive,81
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today @mention #SXSW {link} via @mention #socialmedia",google launch major new social network called circle possibly today sxsw link via socialmedia,Other,Neutral,Other_Neutral,93
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today @mention #sxsw #sxswi - {link}",google launch major new social network called circle possibly today sxsw sxswi link,Other,Neutral,Other_Neutral,83
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today @mention #sxsw #sxswi - {link} via @mention",google launch major new social network called circle possibly today sxsw sxswi link via,Other,Neutral,Other_Neutral,87
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today #sxsw {link}",google launch major new social network called circle possibly today sxsw link,Other,Neutral,Other_Neutral,77
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today at #SXSW {link}",google launch major new social network called circle possibly today sxsw link,Other,Neutral,Other_Neutral,77
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today at #sxsw rww.to/f6BCEt | O'goody more overload",google launch major new social network called circle possibly today sxsw rwwtofbcet ogoody overload,Google,Negative,Google_Negative,99
"RT @mention Google to launch major new social network called Circles, possibly today at SXSW: {link} #sxsw #nfusion",google launch major new social network called circle possibly today sxsw link sxsw nfusion,Other,Neutral,Other_Neutral,90
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention #SXSW",google launch major new social network called circle possibly today link via sxsw,Other,Neutral,Other_Neutral,81
"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention #sxsw #22sxsw",google launch major new social network called circle possibly today link via sxsw sxsw,Other,Neutral,Other_Neutral,86
RT @mention Google to Launch Major New Social Network Called Circles!!! #google #circles #sxsw {link},google launch major new social network called circle google circle sxsw link,Other,Neutral,Other_Neutral,76
RT @mention Google to launch new social network at SXSW? - CNET News {link} #sxsw,google launch new social network sxsw cnet news link sxsw,Google,Neutral,Google_Neutral,57
"RT @mention Google to Launch New Social Network Called Circles, Possibly Today {link} {link} #SXSW",google launch new social network called circle possibly today link link sxsw,Other,Neutral,Other_Neutral,76
"RT @mention Google to Launch New Social Network Called Circles, Possibly Today {link} {link} #SXSW #sxswi",google launch new social network called circle possibly today link link sxsw sxswi,Other,Neutral,Other_Neutral,82
"RT @mention Google to launch new social network Circles, linking u more closely to peeps u connect w/most. possibly today @mention #sxsw!",google launch new social network circle linking closely peep connect wmost possibly today sxsw,Other,Neutral,Other_Neutral,94
RT @mention Google to launch social network Google Circles  at some point - but not at SXSW today.  :-(   {link}   #sxsw,google launch social network google circle point sxsw today link sxsw,Other,Neutral,Other_Neutral,69
"RT @mention Google trying to fill void for local information with hotpot. If you own a biz, claim it and provide photos and more info. #sxsw",google trying fill void local information hotpot biz claim provide photo info sxsw,Other,Neutral,Other_Neutral,82
RT @mention Google TV demo at the league for extraordinary hackers. Cool stuff! I like Web apps on TV. #google #sxsw #lxh,google demo league extraordinary hacker cool stuff like web apps google sxsw lxh,Google,Positive,Google_Positive,80
"RT @mention Google TV v 2 be too late, overrun by XBox, PS3, Wii, Netflix and the like; all ready now? #SXSW Barry Diller QA",google late overrun xbox wii netflix like ready sxsw barry diller,Other,Neutral,Other_Neutral,65
"RT @mention Google unveiled new data visualization tool, open source - is it based on gapminder? #bavcID #sxsw [pic]: {link}",google unveiled new data visualization tool open source based gapminder bavcid sxsw pic link,Other,Neutral,Other_Neutral,92
RT @mention Google VP of consumer products Marissa Mayer says location is everything: {link} #sxsw,google consumer product marissa mayer say location everything link sxsw,Other,Neutral,Other_Neutral,71
RT @mention Google vs Bing on #bettersearch. Bing has a shot at success w/ structured search.  Potentially higher margin CPA model vs #Google. #SXSW,google bing bettersearch bing shot success structured search potentially higher margin cpa model google sxsw,Google,Negative,Google_Negative,108
RT @mention Google was incapable of doing disruptive innovation- and acquired 89 startups over the last few years @mention #leanstartup #sxsw,google incapable disruptive innovation acquired startup last year leanstartup sxsw,Google,Negative,Google_Negative,82
RT @mention Google will launch major new social network called Circles. #SXSW,google launch major new social network called circle sxsw,Other,Neutral,Other_Neutral,57
"RT @mention Google will preview major new social service, Circles, at #sxsw today, says @mention {link}  (ht @mention",google preview major new social service circle sxsw today say link,Other,Neutral,Other_Neutral,66
TR @mention Google (tries again) to launch a new social network called Circles: {link} #sxsw {link},google try launch new social network called circle link sxsw link,Other,Neutral,Other_Neutral,65
RT @mention Google's art project would be a great virtual field trip for kids! Museums around the world! #edtech #sxsw,google art project would great virtual field trip kid museum around world edtech sxsw,Google,Positive,Google_Positive,85
RT @mention Google's Cutts says reputation and topicality are the 2 keys that matter in site rankings. #qagb #sxsw,google cutts say reputation topicality key matter site ranking qagb sxsw,Other,Neutral,Other_Neutral,72
"RT @mention Google's Marissa Mayer demo'ing &quot;contextual discovery&quot; - using where you are, your history, time of search to refine results. #sxsw",google marissa mayer demoing quotcontextual discoveryquot using history time search refine result sxsw,Other,Neutral,Other_Neutral,102
RT @mention Google's Marissa Mayer extolling coolness of Google Mobile Maps v 5.2 &quot;Mobile surpassed desktop usage 4 1st time this year.&quot; #sxsw #sxswi,google marissa mayer extolling coolness google mobile map quotmobile surpassed desktop usage time yearquot sxsw sxswi,Other,Positive,Other_Positive,117
"RT @mention Google's Marissa Mayer on the location-based 'fast, fun and future' {link} #SXSW #SXSWi",google marissa mayer locationbased fast fun future link sxsw sxswi,Google,Positive,Google_Positive,66
"RT @mention Google's Marissa Mayer on the location-based 'fast, fun and future' via @mention {link} #sxswi #sxsw",google marissa mayer locationbased fast fun future via link sxswi sxsw,Other,Neutral,Other_Neutral,70
RT @mention Google's Marissa Mayer: &quot;The mobile phone is a cursor that connects the physical and digital worlds.&quot; #sxsw,google marissa mayer quotthe mobile phone cursor connects physical digital worldsquot sxsw,Other,Neutral,Other_Neutral,90
"RT @mention Google's Mobile Future, and the Elusive 'Power of Here&quot; #SXSW Interactive @mention",google mobile future elusive power herequot sxsw interactive,Other,Neutral,Other_Neutral,60
RT @mention Google's new &quot;route-around&quot; feature gives 3 alternate routes to avoid traffic - collectively saving drivers 2 yrs/day #SXSW,google new quotroutearoundquot feature give alternate route avoid traffic collectively saving driver yrsday sxsw,Google,Positive,Google_Positive,112
RT @mention Google's new &quot;route-around&quot; feature gives 3 alternate routes to avoid traffic -collectively saving drivers 2 yrs/day #SXSW,google new quotroutearoundquot feature give alternate route avoid traffic collectively saving driver yrsday sxsw,Google,Positive,Google_Positive,112
RT @mention Google's route around traffic function saves users 2 years EVERY DAY. - Marissa Mayer at #sxsw,google route around traffic function save user year every day marissa mayer sxsw,Other,Positive,Other_Positive,80
RT @mention Google's route around traffic function saves users 2 years EVERY DAY. Good for future? ��� Marissa Mayer at #sxsw,google route around traffic function save user year every day good future marissa mayer sxsw,Google,Positive,Google_Positive,92
RT @mention Got a band you want to promote? Come say hi to the @mention team at the #google party at #maggiemaes! #sxsw,got band want promote come say team google party maggiemaes sxsw,Other,Neutral,Other_Neutral,64
RT @mention Got a craving? #SXSW minds created an app for that - Foodspotting {link} #iPhone #apps,got craving sxsw mind created app foodspotting link iphone apps,Other,Neutral,Other_Neutral,63
"RT @mention Got good content, but no Google/Bing love? on SEO, ranking #SXSW {link}",got good content googlebing love seo ranking sxsw link,Other,Neutral,Other_Neutral,54
RT @mention Got the #VMware Talent Community iPad app rockin and signing up talented professionals tonight! #sxsw {link},got vmware talent community ipad app rockin signing talented professional tonight sxsw link,Apple,Positive,Apple_Positive,91
RT @mention Gowalla expected to launch Groupon-like rewards at #SXSW {link} (via @mention,gowalla expected launch grouponlike reward sxsw link via,Other,Neutral,Other_Neutral,56
RT @mention Great #longform panel. @mention much web content geared toward workplace reading. IPad/Kindle changed that. #sxsw  #jmc322,great longform panel much web content geared toward workplace reading ipadkindle changed sxsw jmc,Other,Neutral,Other_Neutral,97
RT @mention Great day at #SXSW -BUT jaloux of @mention &amp; HIS NEW iPad.Look at him on school bus on 1st day of school {link},great day sxsw jaloux amp new ipadlook school bus day school link,Apple,Positive,Apple_Positive,65
"RT @mention Great evening w/ @mention + @mention Into Karateka, Castle Wolfenstein, ChopLifter: Apple // classics. #SXSW #OldSko0l",great evening karateka castle wolfenstein choplifter apple classic sxsw oldskol,Other,Positive,Other_Positive,79
"RT @mention great for meetings, haha! #hollergram {link} #sxsw",great meeting haha hollergram link sxsw,Other,Neutral,Other_Neutral,39
RT @mention Great link &gt;&gt; RT @mention  WHAT? ��_ {link} ��_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter,great link gtgt link edchat musedchat sxsw sxswi classical newtwitter,Other,Neutral,Other_Neutral,69
RT @mention Great panel w/guys fr @mention @mention @mention &amp; google hotpot! Social recs def not the end for recs. #discotalk #sxsw #sloanxsw,great panel wguys amp google hotpot social recs def end recs discotalk sxsw sloanxsw,Google,Positive,Google_Positive,84
RT @mention Great session by @mention on iPad design. Good UI insights. #tapworthy #HISXSW #SXSW,great session ipad design good insight tapworthy hisxsw sxsw,Apple,Positive,Apple_Positive,60
RT @mention Great UI demo of @mention on @mention {link} #xoom #sxsw #android #tech #tablet,great demo link xoom sxsw android tech tablet,Other,Neutral,Other_Neutral,45
RT @mention Groups were challenged with coming up with an iPhone app to solve their parenting/start-up issues #sxsw,group challenged coming iphone app solve parentingstartup issue sxsw,Other,Neutral,Other_Neutral,68
RT @mention GSD&amp;M &amp; Google's Industry Party Tonight @mention - See u there! {link} #SXSW #Austin #Welivehere #GSDM,gsdampm amp google industry party tonight see link sxsw austin welivehere gsdm,Other,Neutral,Other_Neutral,78
RT @mention GSD&amp;M and Google.....sitting in a tree {link} #sxsw #gsdm,gsdampm googlesitting tree link sxsw gsdm,Other,Neutral,Other_Neutral,41
"RT @mention Guy on the couch playing with his white iPad 2 while MashBash parties around him is making a statement, dammit. #sxsw",guy couch playing white ipad mashbash party around making statement dammit sxsw,Other,Neutral,Other_Neutral,79
"RT @mention Guys, if you ever plan on attending #SXSW, you need 4 things, skinny jeans, flannel shirt, beard and an iPad #imanoutcast...",guy ever plan attending sxsw need thing skinny jean flannel shirt beard ipad imanoutcast,Apple,Positive,Apple_Positive,88
RT @mention Hah! Found the &quot;popup&quot; Apple store where the iPad 2 will be on sale 2moro - gold's gym at 6th and Congress:  {link} #sxsw,hah found quotpopupquot apple store ipad sale moro gold gym congress link sxsw,Apple,Positive,Apple_Positive,78
"RT @mention haha, Google serving pies at the #sxsw booth at 3/14 1:59 pm.",haha google serving pie sxsw booth,Other,Neutral,Other_Neutral,34
RT @mention Hand-Held ���Hobo�۪: Drafthouse launches ���Hobo With a Shotgun�۪ iPhone app #SXSW {link},handheld hobo۪ drafthouse launch hobo shotgun۪ iphone app sxsw link,Apple,Positive,Apple_Positive,67
RT @mention Happy #SXSW! Can't make it to Austin? Download the free featured artists of SXSW playlist on @mention {link},happy sxsw cant make austin download free featured artist sxsw playlist link,Other,Neutral,Other_Neutral,76
RT @mention Has spontaniety in life been replaced by technology? When your iPhone battery dies you go home. Great ? At #busy #sxsw,spontaniety life replaced technology iphone battery dy home great busy sxsw,Other,Neutral,Other_Neutral,75
"RT @mention Have decided I need an ipad. #usguys #sxsw - I agree, you do!",decided need ipad usguys sxsw agree,Apple,Positive,Apple_Positive,35
RT @mention Having a hard time tweeting and using iPhone here at #SXSW. Using iPad and it's much better. #HISXSW,hard time tweeting using iphone sxsw using ipad much better hisxsw,Apple,Positive,Apple_Positive,66
RT @mention Having fun creating a dynamic Google doc with @mention from opposite sides of the #killcommunity room #sxsw,fun creating dynamic google doc opposite side killcommunity room sxsw,Google,Positive,Google_Positive,69
RT @mention Having fun w/ @mention new Check-In's feature on iPhone | See @mention latest article &quot;Roll your own 4square&quot; {link} #SXSW,fun new checkins feature iphone see latest article quotroll squarequot link sxsw,Other,Positive,Other_Positive,80
RT @mention Having so much fun handing out chances to win 2 Audi cars with @mention #SXSW  (@mention Apple Store SXSW) {link},much fun handing chance win audi car sxsw apple store sxsw link,Other,Neutral,Other_Neutral,63
"RT @mention HBD! If we all donated a dime... RT @mention everyone coming to #SXSW, a friendly reminder that iPad 2 out Friday &amp; my birthday is Saturday",hbd donated dime everyone coming sxsw friendly reminder ipad friday amp birthday saturday,Other,Neutral,Other_Neutral,89
RT @mention Head over to  {link} by 1pm CST today to win VIP access to my acoustic solo set at #SXSW tonight,head link cst today win vip access acoustic solo set sxsw tonight,Other,Neutral,Other_Neutral,65
RT @mention Head over to  {link} by 1pm CST today to win VIP access to my acoustic solo set at #SXSW tonight with #nokiaconnects,head link cst today win vip access acoustic solo set sxsw tonight nokiaconnects,Other,Neutral,Other_Neutral,79
RT @mention Head over to {link} by 1pm CST today to win VIP access to my acoustic solo set at #SXSW tonight alguien ahi?,head link cst today win vip access acoustic solo set sxsw tonight alguien ahi,Other,Neutral,Other_Neutral,77
RT @mention heading to @mention #pvhouse? first 2 snackers to tweet us &amp; find one of our popchicks will #win an iPhone 4 case! #sxsw,heading pvhouse first snacker tweet amp find one popchicks win iphone case sxsw,Other,Neutral,Other_Neutral,79
RT @mention Heading to Austin for #SXSW? The @mention Austin guide for #iPhone is free for a limited time {link},heading austin sxsw austin guide iphone free limited time link,Apple,Positive,Apple_Positive,62
RT @mention Heading to Austin for #SXSW? The @mention Austin guide for #iPhone is free for a limited time {link} #lp,heading austin sxsw austin guide iphone free limited time link,Other,Neutral,Other_Neutral,62
RT @mention Heading to Austin for #SXSW? The @mention Austin guide for #iPhone is free for a limited time {link} #lp #travel,heading austin sxsw austin guide iphone free limited time link travel,Other,Neutral,Other_Neutral,69
RT @mention Heading to Austin for #SXSW? The #LP Austin guide for #iPhone is free for a limited time {link} #travel,heading austin sxsw austin guide iphone free limited time link travel,Apple,Positive,Apple_Positive,69
RT @mention Heading to free Google-sponsored happy hour for Semantic Web Austin @mention Fogo de Ch��o #sxsw,heading free googlesponsored happy hour semantic web austin fogo cho sxsw,Other,Positive,Other_Positive,73
RT @mention Heads up! RT @mention Come and see the new awesome FlairBuilder release. {link} Great tool #sxsw #ux,head come see new awesome flairbuilder release link great tool sxsw,Other,Neutral,Other_Neutral,67
RT @mention Heard about Apple's pop-up store in downtown Austin? Pics are already on Gowalla: {link} #sxsw [Pop-POP!],heard apple popup store downtown austin pic already gowalla link sxsw poppop,Other,Neutral,Other_Neutral,76
RT @mention Heard about Apple's pop-up store in downtown Austin? Pics are already on Gowalla: {link} #sxsw #iPad2,heard apple popup store downtown austin pic already gowalla link sxsw ipad,Other,Neutral,Other_Neutral,74
RT @mention Heard at #sxsw #Android is now the leading market share of smart phones in US. #getjarsxsw,heard sxsw android leading market share smart phone getjarsxsw,Google,Positive,Google_Positive,62
"RT @mention Hearing @mention travels across US through social connections, people wandering around with iPad 2s and t-shirts with QR codes. #sxsw",hearing travel across social connection people wandering around ipad tshirts code sxsw,Other,Neutral,Other_Neutral,86
RT @mention Hearing that google may launch a social network at an event tonight.  #sxsw,hearing google may launch social network event tonight sxsw,Other,Neutral,Other_Neutral,59
"RT @mention Heat Tracker is a cool heatmap iPhone app overlay for Foursquare, but everything is on fire here #SXSW",heat tracker cool heatmap iphone app overlay foursquare everything fire sxsw,Apple,Positive,Apple_Positive,76
RT @mention heh. RT @mention Apple opening temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},heh apple opening temporary store downtown austin sxsw ipad launch link,Other,Neutral,Other_Neutral,71
"RT @mention Hello #sxsw ppl if U wnt 2 share mobile vid @mention the show download {link} share 2 mobile friends, tweet, etc #client",hello sxsw ppl wnt share mobile vid show download link share mobile friend tweet etc client,Other,Neutral,Other_Neutral,91
"RT @mention Hello, Holler Gram! Come take a look at our new (and first!) iPad app {link} #hollergram #sxsw",hello holler gram come take look new first ipad app link hollergram sxsw,Other,Neutral,Other_Neutral,72
"RT @mention Helping you clean up and organize all of your news/content, @mention does a great job for you #iPad owners. #sxsw #SXSWi",helping clean organize newscontent great job ipad owner sxsw sxswi,Apple,Positive,Apple_Positive,66
RT @mention Here is a list of all the music performers at #SXSW {link} .  I used jQuery to screen-scrape it :),list music performer sxsw link used jquery screenscrape,Other,Neutral,Other_Neutral,55
RT @mention Here it is! Join actsofsharing.com and starting tonight the person with the most friends in their city by end of #SXSW wins an iPad 2!!!,join actsofsharingcom starting tonight person friend city end sxsw win ipad,Other,Neutral,Other_Neutral,75
RT @mention Here it is! My #sxsw itinerary. All of these events are free and don't require band/badge. {link} Enjoy the fest :),sxsw itinerary event free dont require bandbadge link enjoy fest,Other,Neutral,Other_Neutral,64
"RT @mention Here's a free @mention sampler, to celebrate #SXSW this year, including Barton Hollow: {link} / nice!",here free sampler celebrate sxsw year including barton hollow link nice,Other,Neutral,Other_Neutral,71
RT @mention Here's Google Realtime for #SXSW {link} via @mention,here google realtime sxsw link via,Other,Positive,Other_Positive,34
RT @mention Hey @mention do you have an iPhone? We'd love to turn your art into a iPhone case. Let us know! #zazzlesxsw #sxsw,hey iphone wed love turn art iphone case let know zazzlesxsw sxsw,Other,Neutral,Other_Neutral,65
"RT @mention Hey @mention why not roll a tractor trailer or 2, full of iPads into #SXSW, I bet you would sell the entire inventory out! #justsaying",hey roll tractor trailer full ipads sxsw bet would sell entire inventory justsaying,Apple,Positive,Apple_Positive,83
"RT @mention Hey #Austin, know a little about #iPhone or #Android, love music &amp; wanna make $20/hour during #SXSW?  Please let me know.",hey austin know little iphone android love music amp wan make hour sxsw please let know,Other,Neutral,Other_Neutral,87
RT @mention Hey #nerdbird crew - grab our app and snap some freak pics! {link} #SXSW,hey nerdbird crew grab app snap freak pic link sxsw,Other,Neutral,Other_Neutral,51
RT @mention Hey #sxsw #sxswi folks. If you want to learn about security come over to #bsidesaustin {link},hey sxsw sxswi folk want learn security come bsidesaustin link,Other,Neutral,Other_Neutral,62
"RT @mention Hey #sxsw exhibitors, why not capture your booth experience with a Retrollect disc? Most popular disc wins iPad 2! {link}",hey sxsw exhibitor capture booth experience retrollect disc popular disc win ipad link,Other,Neutral,Other_Neutral,86
RT @mention Hey #SXSW folks: free lunch from La Condesa at the Pepsi Max Lot! Map: {link},hey sxsw folk free lunch condesa pepsi max lot map link,Other,Neutral,Other_Neutral,55
RT @mention Hey #SXSW how bout donating all this $ your spending on the new #iPad to Japan. Do you REALLY need that thing?,hey sxsw bout donating spending new ipad japan really need thing,Other,Neutral,Other_Neutral,64
"RT @mention Hey #SXSW movers and shakers, @mention is publishing a &quot;Poke the Box&quot; eBook next week. Get involved: {link}",hey sxsw mover shaker publishing quotpoke boxquot ebook next week get involved link,Other,Neutral,Other_Neutral,83
RT @mention Hey #sxsw presenters &amp; attendees! Here are tips on how to show presentations on the #iPad and #iPhone {link},hey sxsw presenter amp attendee tip show presentation ipad iphone link,Other,Neutral,Other_Neutral,70
RT @mention Hey #SXSW- ers RT @mention RT @mention Last day to get the #LP Austin iPhone app for free {link} #travel,hey sxsw er last day get austin iphone app free link travel,Apple,Positive,Apple_Positive,59
"RT @mention Hey #sxsw, there's some offers out there for ya {link}",hey sxsw there offer link,Other,Neutral,Other_Neutral,25
"RT @mention Hey #vufinders, awesome new update for @mention #iphone app {link} 3X speedup for object tagging (outside #sxsw conf hours :-)",hey vufinders awesome new update iphone app link speedup object tagging outside sxsw conf hour,Apple,Positive,Apple_Positive,94
RT @mention Hey all you lucky ducks headed to #SXSW want to win an iPad? @mention (client) is giving one away. Details here: {link} #SXSWi,hey lucky duck headed sxsw want win ipad client giving one away detail link sxswi,Apple,Positive,Apple_Positive,81
"RT @mention Hey Austin, know a little about #iPhone or #Android, love music &amp; wanna make $20/hour during #SXSW?  (Sure...)",hey austin know little iphone android love music amp wan make hour sxsw sure,Other,Neutral,Other_Neutral,76
"RT @mention Hey Austin, know a little about #iPhone or #Android, love music &amp; wanna make $20/hour during #SXSW?  Please let me know.",hey austin know little iphone android love music amp wan make hour sxsw please let know,Other,Neutral,Other_Neutral,87
RT @mention Hey foodies: if you're in Austin for SXSW download the new ARW iphone/android app and use it as a guide to dine while you're in town! #SXSW,hey foodie youre austin sxsw download new arw iphoneandroid app use guide dine youre town sxsw,Apple,Positive,Apple_Positive,94
"RT @mention Hey if you're at #sxsw, try out the early iPhone/android beta of Hitchery and let us know what you think! {link}",hey youre sxsw try early iphoneandroid beta hitchery let know think link,Other,Neutral,Other_Neutral,72
"RT @mention Hey, #SxSW attendees. Summon your own town car when party hopping with an iPhone and @mention Nothin��_ (cont) {link}",hey sxsw attendee summon town car party hopping iphone nothin cont link,Other,Neutral,Other_Neutral,71
"RT @mention Hey, Apple fans! Get a peek at the space that's slated to be a pop-up #SXSW Apple Store tomorrow: {link}",hey apple fan get peek space thats slated popup sxsw apple store tomorrow link,Other,Neutral,Other_Neutral,78
"RT @mention Hey, if you're at #SXSW check out my pals @mention They're crucial dudes.Just fuckin' google to see when they're playing or whatever",hey youre sxsw check pal theyre crucial dudesjust fuckin google see theyre playing whatever,Other,Neutral,Other_Neutral,91
"RT @mention Hey, you lucky dogs at #SXSW with iPads -- check out the Holler Gram app: {link}",hey lucky dog sxsw ipads check holler gram app link,Apple,Positive,Apple_Positive,51
"RT @mention Hi! If you accidentally took my iPad from the #techi set #pepsicostage, 
would you please return it to me? #sxsw",accidentally took ipad techi set pepsicostage would please return sxsw,Other,Neutral,Other_Neutral,70
"RT @mention Hi! If you accidentally took my iPad from the #techi set #pepsicostage, 
would you please return it to me? #sxsw {link}",accidentally took ipad techi set pepsicostage would please return sxsw link,Other,Neutral,Other_Neutral,75
RT @mention Hipster or hobo? Only way to tell is the iPhone. #sxsw,hipster hobo way tell iphone sxsw,Other,Neutral,Other_Neutral,33
RT @mention Hipsters w/ oversized earphones pluged into the new IPAD make me happy that Texas has such loose gun laws #SXSW,hipster oversized earphone pluged new ipad make happy texas loose gun law sxsw,Apple,Negative,Apple_Negative,78
"RT @mention Hiring marketers, designers, creatives, social media pros... Come see #Aquent booth 1415 #SXSW trade show. You might win iPad 2",hiring marketer designer creatives social medium pro come see aquent booth sxsw trade show might win ipad,Other,Neutral,Other_Neutral,105
RT @mention Historical photo mashup with Google maps at {link} #SXSW,historical photo mashup google map link sxsw,Other,Neutral,Other_Neutral,44
RT @mention Hitlantis for the iPad. Cool song explorer app. Hitlantis.com. #sxsw #musicviz,hitlantis ipad cool song explorer app hitlantiscom sxsw musicviz,Apple,Positive,Apple_Positive,64
"RT @mention Hm? Do we need another 1? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",need another google launch major new social network called circle possibly today link sxsw,Google,Negative,Google_Negative,90
